	IntGW-01_Gi5	IntGW-01_Gi6	IntGW-01_Gi7	IntGW-02_Gi5	IntGW-02_Gi6	IntGW-02_Gi7	timestamp
533	7821	7821	7821	7821	7821	7821	20200630011600
534	7821	7821	7821	7821	7821	7821	20200630011900
535	7821	7821	7821	7821	7821	7821	20200630012000
536	7821	7821	7821	7821	7821	7821	20200630012100
537	7821	7821	7821	7821	7821	7821	20200630012200
538	7821	7821	7821	7821	7821	7821	20200630012500
539	7821	7821	7821	7821	7821	7821	20200630012600
540	7821	7821	7821	7821	7821	7821	20200630012700
541	7821	7821	7821	7821	7821	7821	20200630013000
542	7821	7821	7821	7821	7821	7821	20200630013100
543	7821	7821	7821	7821	7821	7821	20200630013200
544	7821	7821	7821	7821	7821	7821	20200630013300
545	7821	7821	7821	7821	7821	7821	20200630013600
546	7821	7821	7821	7821	7821	7821	20200630013700
547	7821	7821	7821	7821	7821	7821	20200630014000
548	7821	7821	7821	7821	7821	7821	20200630014100
549	7821	7821	7821	7821	7821	7821	20200630014200
550	7821	7821	7821	7821	7821	7821	20200630014300
551	7821	7821	7821	7821	7821	7821	20200630014600
552	7821	7821	7821	7821	7821	7821	20200630014700
553	7821	7821	7821	7821	7821	7821	20200630014800
554	7821	7821	7821	7821	7821	7821	20200630015100
555	7821	7821	7821	7821	7821	7821	20200630015200
556	7821	7821	7821	7821	7821	7821	20200630015300
557	7821	7821	7821	7821	7821	7821	20200630015400
558	7821	7821	7821	7821	7821	7821	20200630015700
559	7821	7821	7821	7821	7821	7821	20200630015800
560	7821	7821	7821	7821	7821	7821	20200630020100
561	7821	7821	7821	7821	7821	7821	20200630020200
562	7821	7821	7821	7821	7821	7821	20200630020300
563	7821	7821	7821	7821	7821	7821	20200630020400
564	7821	7821	7821	7821	7821	7821	20200630020700
565	7821	7821	7821	7821	7821	7821	20200630020800
566	7821	7821	7821	7821	7821	7821	20200630020900
567	7821	7821	7821	7821	7821	7821	20200630021200
568	7821	7821	7821	7821	7821	7821	20200630021300
569	7821	7821	7821	7821	7821	7821	20200630021400
570	7821	7821	7821	7821	7821	7821	20200630021500
571	7821	7821	7821	7821	7821	7821	20200630021800
572	7821	7821	7821	7821	7821	7821	20200630021900
573	7821	7821	7821	7821	7821	7821	20200630022200
574	7821	7821	7821	7821	7821	7821	20200630022300
575	7821	7821	7821	7821	7821	7821	20200630022400
576	7821	7821	7821	7821	7821	7821	20200630022500
577	7821	7821	7821	7821	7821	7821	20200630022800
578	7821	7821	7821	7821	7821	7821	20200630022900
579	7821	7821	7821	7821	7821	7821	20200630023000
580	7821	7821	7821	7821	7821	7821	20200630023300
581	7821	7821	7821	7821	7821	7821	20200630023400
582	7821	7821	7821	7821	7821	7821	20200630023500
583	7821	7821	7821	7821	7821	7821	20200630023600
584	7821	7821	7821	7821	7821	7821	20200630023900
585	7821	7821	7821	7821	7821	7821	20200630024000
586	7821	7821	7821	7821	7821	7821	20200630024300
587	7821	7821	7821	7821	7821	7821	20200630024400
588	7821	7821	7821	7821	7821	7821	20200630024500
589	7821	7821	7821	7821	7821	7821	20200630024600
590	7821	7821	7821	7821	7821	7821	20200630024900
591	7821	7821	7821	7821	7821	7821	20200630025000
592	7821	7821	7821	7821	7821	7821	20200630025100
593	7821	7821	7821	7821	7821	7821	20200630025400
594	7821	7821	7821	7821	7821	7821	20200630025500
595	7821	7821	7821	7821	7821	7821	20200630025600
596	7821	7821	7821	7821	7821	7821	20200630025700
597	7821	7821	7821	7821	7821	7821	20200630030000
598	7821	7821	7821	7821	7821	7821	20200630030100
599	7821	7821	7821	7821	7821	7821	20200630030400
600	7821	7821	7821	7821	7821	7821	20200630030500
601	7821	7821	7821	7821	7821	7821	20200630030600
602	7821	7821	7821	7821	7821	7821	20200630030700
603	7821	7821	7821	7821	7821	7821	20200630031000
604	7821	7821	7821	7821	7821	7821	20200630031100
605	7821	7821	7821	7821	7821	7821	20200630031200
606	7821	7821	7821	7821	7821	7821	20200630031500
607	7821	7821	7821	7821	7821	7821	20200630031600
608	7821	7821	7821	7821	7821	7821	20200630031700
609	7821	7821	7821	7821	7821	7821	20200630031800
610	7821	7821	7821	7821	7821	7821	20200630032100
611	7821	7821	7821	7821	7821	7821	20200630032200
612	7821	7821	7821	7821	7821	7821	20200630032500
613	7821	7821	7821	7821	7821	7821	20200630032600
614	7821	7821	7821	7821	7821	7821	20200630032700
615	7821	7821	7821	7821	7821	7821	20200630032800
616	7821	7821	7821	7821	7821	7821	20200630033100
617	7821	7821	7821	7821	7821	7821	20200630033200
618	7821	7821	7821	7821	7821	7821	20200630033300
619	7821	7821	7821	7821	7821	7821	20200630033600
620	7821	7821	7821	7821	7821	7821	20200630033700
621	7821	7821	7821	7821	7821	7821	20200630033800
622	7821	7821	7821	7821	7821	7821	20200630033900
623	7821	7821	7821	7821	7821	7821	20200630034200
624	7821	7821	7821	7821	7821	7821	20200630034300
625	7821	7821	7821	7821	7821	7821	20200630034600
626	7821	7821	7821	7821	7821	7821	20200630034700
627	7821	7821	7821	7821	7821	7821	20200630034800
628	7821	7821	7821	7821	7821	7821	20200630034900
629	7821	7821	7821	7821	7821	7821	20200630035200
630	7821	7821	7821	7821	7821	7821	20200630035300
631	7821	7821	7821	7821	7821	7821	20200630035400
632	7821	7821	7821	7821	7821	7821	20200630035700
633	7821	7821	7821	7821	7821	7821	20200630035800
634	7821	7821	7821	7821	7821	7821	20200630035900
635	7821	7821	7821	7821	7821	7821	20200630040000
636	7821	7821	7821	7821	7821	7821	20200630040300
637	7821	7821	7821	7821	7821	7821	20200630040400
638	7821	7821	7821	7821	7821	7821	20200630040700
639	7821	7821	7821	7821	7821	7821	20200630040800
640	7821	7821	7821	7821	7821	7821	20200630040900
641	7821	7821	7821	7821	7821	7821	20200630041000
642	7821	7821	7821	7821	7821	7821	20200630041300
643	7821	7821	7821	7821	7821	7821	20200630041400
644	7821	7821	7821	7821	7821	7821	20200630041500
645	7821	7821	7821	7821	7821	7821	20200630041800
646	7821	7821	7821	7821	7821	7821	20200630041900
647	7821	7821	7821	7821	7821	7821	20200630042000
648	7821	7821	7821	7821	7821	7821	20200630042100
649	7821	7821	7821	7821	7821	7821	20200630042400
650	7821	7821	7821	7821	7821	7821	20200630042500
651	7821	7821	7821	7821	7821	7821	20200630042800
652	7821	7821	7821	7821	7821	7821	20200630042900
653	7821	7821	7821	7821	7821	7821	20200630043000
654	7821	7821	7821	7821	7821	7821	20200630043100
655	7821	7821	7821	7821	7821	7821	20200630043400
656	7821	7821	7821	7821	7821	7821	20200630043500
657	7821	7821	7821	7821	7821	7821	20200630043600
658	7821	7821	7821	7821	7821	7821	20200630043900
659	7821	7821	7821	7821	7821	7821	20200630044000
660	7821	7821	7821	7821	7821	7821	20200630044100
661	7821	7821	7821	7821	7821	7821	20200630044200
662	7821	7821	7821	7821	7821	7821	20200630044500
663	7821	7821	7821	7821	7821	7821	20200630044600
664	7821	7821	7821	7821	7821	7821	20200630044900
665	7821	7821	7821	7821	7821	7821	20200630045000
666	7821	7821	7821	7821	7821	7821	20200630045100
667	7821	7821	7821	7821	7821	7821	20200630045200
668	7821	7821	7821	7821	7821	7821	20200630045500
669	7821	7821	7821	7821	7821	7821	20200630045600
670	7821	7821	7821	7821	7821	7821	20200630045900
671	7821	7821	7821	7821	7821	7821	20200630050000
672	7821	7821	7821	7821	7821	7821	20200630050100
673	7821	7821	7821	7821	7821	7821	20200630050200
674	7821	7821	7821	7821	7821	7821	20200630050300
675	7821	7821	7821	7821	7821	7821	20200630050600
676	7821	7821	7821	7821	7821	7821	20200630050700
677	7821	7821	7821	7821	7821	7821	20200630051000
678	7821	7821	7821	7821	7821	7821	20200630051100
679	7821	7821	7821	7821	7821	7821	20200630051200
680	7821	7821	7821	7821	7821	7821	20200630051300
681	7821	7821	7821	7821	7821	7821	20200630051600
682	7821	7821	7821	7821	7821	7821	20200630051700
683	7821	7821	7821	7821	7821	7821	20200630052000
684	7821	7821	7821	7821	7821	7821	20200630052100
685	7821	7821	7821	7821	7821	7821	20200630052200
686	7821	7821	7821	7821	7821	7821	20200630052300
687	7821	7821	7821	7821	7821	7821	20200630052400
688	7821	7821	7821	7821	7821	7821	20200630052700
689	7821	7821	7821	7821	7821	7821	20200630052800
690	7821	7821	7821	7821	7821	7821	20200630053100
691	7821	7821	7821	7821	7821	7821	20200630053200
692	7821	7821	7821	7821	7821	7821	20200630053300
693	7821	7821	7821	7821	7821	7821	20200630053400
694	7821	7821	7821	7821	7821	7821	20200630053700
695	7821	7821	7821	7821	7821	7821	20200630053800
696	7821	7821	7821	7821	7821	7821	20200630054100
697	7821	7821	7821	7821	7821	7821	20200630054200
698	7821	7821	7821	7821	7821	7821	20200630054300
699	7821	7821	7821	7821	7821	7821	20200630054400
700	7821	7821	7821	7821	7821	7821	20200630054500
701	7821	7821	7821	7821	7821	7821	20200630054800
702	7821	7821	7821	7821	7821	7821	20200630054900
703	7821	7821	7821	7821	7821	7821	20200630055200
704	7821	7821	7821	7821	7821	7821	20200630055300
705	7821	7821	7821	7821	7821	7821	20200630055400
706	7821	7821	7821	7821	7821	7821	20200630055500
707	7821	7821	7821	7821	7821	7821	20200630055800
708	7821	7821	7821	7821	7821	7821	20200630055900
709	7821	7821	7821	7821	7821	7821	20200630060200
710	7821	7821	7821	7821	7821	7821	20200630060300
711	7821	7821	7821	7821	7821	7821	20200630060400
712	7821	7821	7821	7821	7821	7821	20200630060500
713	7821	7821	7821	7821	7821	7821	20200630060600
714	7821	7821	7821	7821	7821	7821	20200630060900
715	7821	7821	7821	7821	7821	7821	20200630061000
716	7821	7821	7821	7821	7821	7821	20200630061300
717	7821	7821	7821	7821	7821	7821	20200630061400
718	7821	7821	7821	7821	7821	7821	20200630061500
719	7821	7821	7821	7821	7821	7821	20200630061600
720	7821	7821	7821	7821	7821	7821	20200630061900
721	7821	7821	7821	7821	7821	7821	20200630062000
722	7821	7821	7821	7821	7821	7821	20200630062300
723	7821	7821	7821	7821	7821	7821	20200630062400
724	7821	7821	7821	7821	7821	7821	20200630062500
725	7821	7821	7821	7821	7821	7821	20200630062600
726	7821	7821	7821	7821	7821	7821	20200630062700
727	7821	7821	7821	7821	7821	7821	20200630063000
728	7821	7821	7821	7821	7821	7821	20200630063100
729	7821	7821	7821	7821	7821	7821	20200630063400
730	7821	7821	7821	7821	7821	7821	20200630063500
731	7821	7821	7821	7821	7821	7821	20200630063600
732	7821	7821	7821	7821	7821	7821	20200630063700
733	7821	7821	7821	7821	7821	7821	20200630064000
734	7821	7821	7821	7821	7821	7821	20200630064100
735	7821	7821	7821	7821	7821	7821	20200630064400
736	7821	7821	7821	7821	7821	7821	20200630064500
737	7821	7821	7821	7821	7821	7821	20200630064600
738	7821	7821	7821	7821	7821	7821	20200630064700
739	7821	7821	7821	7821	7821	7821	20200630064800
740	7821	7821	7821	7821	7821	7821	20200630065100
741	7821	7821	7821	7821	7821	7821	20200630065200
742	7821	7821	7821	7821	7821	7821	20200630065500
743	7821	7821	7821	7821	7821	7821	20200630065600
744	7821	7821	7821	7821	7821	7821	20200630065700
745	7821	7821	7821	7821	7821	7821	20200630065800
746	7821	7821	7821	7821	7821	7821	20200630070100
747	7821	7821	7821	7821	7821	7821	20200630070200
748	7821	7821	7821	7821	7821	7821	20200630070500
749	7821	7821	7821	7821	7821	7821	20200630070600
750	7821	7821	7821	7821	7821	7821	20200630070700
751	7821	7821	7821	7821	7821	7821	20200630070800
752	7821	7821	7821	7821	7821	7821	20200630070900
753	7821	7821	7821	7821	7821	7821	20200630071200
754	7821	7821	7821	7821	7821	7821	20200630071300
755	7821	7821	7821	7821	7821	7821	20200630071600
756	7821	7821	7821	7821	7821	7821	20200630071700
757	7821	7821	7821	7821	7821	7821	20200630071800
758	7821	7821	7821	7821	7821	7821	20200630071900
759	7821	7821	7821	7821	7821	7821	20200630072200
760	7821	7821	7821	7821	7821	7821	20200630072300
761	7821	7821	7821	7821	7821	7821	20200630072600
762	7821	7821	7821	7821	7821	7821	20200630072700
763	7821	7821	7821	7821	7821	7821	20200630072800
764	7821	7821	7821	7821	7821	7821	20200630072900
765	7821	7821	7821	7821	7821	7821	20200630073000
766	7821	7821	7821	7821	7821	7821	20200630073300
767	7821	7821	7821	7821	7821	7821	20200630073400
768	7821	7821	7821	7821	7821	7821	20200630073700
769	7821	7821	7821	7821	7821	7821	20200630073800
770	7821	7821	7821	7821	7821	7821	20200630073900
771	7821	7821	7821	7821	7821	7821	20200630074000
772	7821	7821	7821	7821	7821	7821	20200630074300
773	7821	7821	7821	7821	7821	7821	20200630074400
774	7821	7821	7821	7821	7821	7821	20200630074700
775	7821	7821	7821	7821	7821	7821	20200630074800
776	7821	7821	7821	7821	7821	7821	20200630074900
777	7821	7821	7821	7821	7821	7821	20200630075000
778	7821	7821	7821	7821	7821	7821	20200630075100
779	7821	7821	7821	7821	7821	7821	20200630075400
780	7821	7821	7821	7821	7821	7821	20200630075500
781	7821	7821	7821	7821	7821	7821	20200630075800
782	7821	7821	7821	7821	7821	7821	20200630075900
783	7821	7821	7821	7821	7821	7821	20200630080000
784	7821	7821	7821	7821	7821	7821	20200630080100
785	7821	7821	7821	7821	7821	7821	20200630080400
786	7821	7821	7821	7821	7821	7821	20200630080500
787	7821	7821	7821	7821	7821	7821	20200630080800
788	7821	7821	7821	7821	7821	7821	20200630080900
789	7821	7821	7821	7821	7821	7821	20200630081000
790	7821	7821	7821	7821	7821	7821	20200630081100
791	7821	7821	7821	7821	7821	7821	20200630081200
792	7821	7821	7821	7821	7821	7821	20200630081500
793	7821	7821	7821	7821	7821	7821	20200630081600
794	7821	7821	7821	7821	7821	7821	20200630081900
795	7821	7821	7821	7821	7821	7821	20200630082000
796	7821	7821	7821	7821	7821	7821	20200630082100
797	7821	7821	7821	7821	7821	7821	20200630082200
798	7821	7821	7821	7821	7821	7821	20200630082500
799	7821	7821	7821	7821	7821	7821	20200630082600
800	7821	7821	7821	7821	7821	7821	20200630082900
801	7821	7821	7821	7821	7821	7821	20200630083000
802	7821	7821	7821	7821	7821	7821	20200630083100
803	7821	7821	7821	7821	7821	7821	20200630083200
804	7821	7821	7821	7821	7821	7821	20200630083300
805	7821	7821	7821	7821	7821	7821	20200630083600
806	7821	7821	7821	7821	7821	7821	20200630083700
807	7821	7821	7821	7821	7821	7821	20200630084000
808	7821	7821	7821	7821	7821	7821	20200630084100
809	7821	7821	7821	7821	7821	7821	20200630084200
810	7821	7821	7821	7821	7821	7821	20200630084300
811	7821	7821	7821	7821	7821	7821	20200630084600
812	7821	7821	7821	7821	7821	7821	20200630084700
813	7821	7821	7821	7821	7821	7821	20200630085000
814	7821	7821	7821	7821	7821	7821	20200630085100
815	7821	7821	7821	7821	7821	7821	20200630085200
816	7821	7821	7821	7821	7821	7821	20200630085300
817	7821	7821	7821	7821	7821	7821	20200630085400
818	7821	7821	7821	7821	7821	7821	20200630085700
819	7821	7821	7821	7821	7821	7821	20200630085800
820	7821	7821	7821	7821	7821	7821	20200630090100
821	7821	7821	7821	7821	7821	7821	20200630090200
822	7821	7821	7821	7821	7821	7821	20200630090300
823	7821	7821	7821	7821	7821	7821	20200630090400
824	7821	7821	7821	7821	7821	7821	20200630090700
825	7821	7821	7821	7821	7821	7821	20200630090800
826	7821	7821	7821	7821	7821	7821	20200630091100
827	7821	7821	7821	7821	7821	7821	20200630091200
828	7821	7821	7821	7821	7821	7821	20200630091300
829	7821	7821	7821	7821	7821	7821	20200630091400
830	7821	7821	7821	7821	7821	7821	20200630091500
831	7821	7821	7821	7821	7821	7821	20200630091800
832	7821	7821	7821	7821	7821	7821	20200630091900
833	7821	7821	7821	7821	7821	7821	20200630092200
834	7821	7821	7821	7821	7821	7821	20200630092300
835	7821	7821	7821	7821	7821	7821	20200630092400
836	7821	7821	7821	7821	7821	7821	20200630092500
837	7821	7821	7821	7821	7821	7821	20200630092800
838	7821	7821	7821	7821	7821	7821	20200630092900
839	7821	7821	7821	7821	7821	7821	20200630093200
840	7821	7821	7821	7821	7821	7821	20200630093300
841	7821	7821	7821	7821	7821	7821	20200630093400
842	7821	7821	7821	7821	7821	7821	20200630093500
843	7821	7821	7821	7821	7821	7821	20200630093600
844	7821	7821	7821	7821	7821	7821	20200630093900
845	7821	7821	7821	7821	7821	7821	20200630094000
846	7821	7821	7821	7821	7821	7821	20200630094300
847	7821	7821	7821	7821	7821	7821	20200630094400
848	7821	7821	7821	7821	7821	7821	20200630094500
849	7821	7821	7821	7821	7821	7821	20200630094600
850	7821	7821	7821	7821	7821	7821	20200630094900
851	7821	7821	7821	7821	7821	7821	20200630095000
852	7821	7821	7821	7821	7821	7821	20200630095300
853	7821	7821	7821	7821	7821	7821	20200630095400
854	7821	7821	7821	7821	7821	7821	20200630095500
855	7821	7821	7821	7821	7821	7821	20200630095600
856	7821	7821	7821	7821	7821	7821	20200630095700
857	7821	7821	7821	7821	7821	7821	20200630100000
858	7821	7821	7821	7821	7821	7821	20200630100100
859	7821	7821	7821	7821	7821	7821	20200630100400
860	7821	7821	7821	7821	7821	7821	20200630100500
861	7821	7821	7821	7821	7821	7821	20200630100600
862	7821	7821	7821	7821	7821	7821	20200630100700
863	7821	7821	7821	7821	7821	7821	20200630101000
864	7821	7821	7821	7821	7821	7821	20200630101100
865	7821	7821	7821	7821	7821	7821	20200630101400
866	7821	7821	7821	7821	7821	7821	20200630101500
867	7821	7821	7821	7821	7821	7821	20200630101600
868	7821	7821	7821	7821	7821	7821	20200630101700
869	7821	7821	7821	7821	7821	7821	20200630101800
870	7821	7821	7821	7821	7821	7821	20200630102100
871	7821	7821	7821	7821	7821	7821	20200630102200
872	7821	7821	7821	7821	7821	7821	20200630102500
873	7821	7821	7821	7821	7821	7821	20200630102600
874	7821	7821	7821	7821	7821	7821	20200630102700
875	7821	7821	7821	7821	7821	7821	20200630102800
876	7821	7821	7821	7821	7821	7821	20200630103100
877	7821	7821	7821	7821	7821	7821	20200630103200
878	7821	7821	7821	7821	7821	7821	20200630103500
879	7821	7821	7821	7821	7821	7821	20200630103600
880	7821	7821	7821	7821	7821	7821	20200630103700
881	7821	7821	7821	7821	7821	7821	20200630103800
882	7821	7821	7821	7821	7821	7821	20200630103900
883	7821	7821	7821	7821	7821	7821	20200630104200
884	7821	7821	7821	7821	7821	7821	20200630104300
885	7821	7821	7821	7821	7821	7821	20200630104600
886	7821	7821	7821	7821	7821	7821	20200630104700
887	7821	7821	7821	7821	7821	7821	20200630104800
888	7821	7821	7821	7821	7821	7821	20200630104900
889	7821	7821	7821	7821	7821	7821	20200630105200
890	7821	7821	7821	7821	7821	7821	20200630105300
891	7821	7821	7821	7821	7821	7821	20200630105600
892	7821	7821	7821	7821	7821	7821	20200630105700
893	7821	7821	7821	7821	7821	7821	20200630105800
894	7821	7821	7821	7821	7821	7821	20200630105900
895	7821	7821	7821	7821	7821	7821	20200630110000
896	7821	7821	7821	7821	7821	7821	20200630110300
897	7821	7821	7821	7821	7821	7821	20200630110400
898	7821	7821	7821	7821	7821	7821	20200630110700
899	7821	7821	7821	7821	7821	7821	20200630110800
900	7821	7821	7821	7821	7821	7821	20200630110900
901	7821	7821	7821	7821	7821	7821	20200630111000
902	7821	7821	7821	7821	7821	7821	20200630111300
903	7821	7821	7821	7821	7821	7821	20200630111400
904	7821	7821	7821	7821	7821	7821	20200630111700
905	7821	7821	7821	7821	7821	7821	20200630111800
906	7821	7821	7821	7821	7821	7821	20200630111900
907	7821	7821	7821	7821	7821	7821	20200630112000
908	7821	7821	7821	7821	7821	7821	20200630112100
909	7821	7821	7821	7821	7821	7821	20200630112400
910	7821	7821	7821	7821	7821	7821	20200630112500
911	7821	7821	7821	7821	7821	7821	20200630112800
912	7821	7821	7821	7821	7821	7821	20200630112900
913	7821	7821	7821	7821	7821	7821	20200630113000
914	7821	7821	7821	7821	7821	7821	20200630113100
915	7821	7821	7821	7821	7821	7821	20200630113400
916	7821	7821	7821	7821	7821	7821	20200630113500
917	7821	7821	7821	7821	7821	7821	20200630113800
918	7821	7821	7821	7821	7821	7821	20200630113900
919	7821	7821	7821	7821	7821	7821	20200630114000
920	7821	7821	7821	7821	7821	7821	20200630114100
